Index,gameDuration
10462,1898.173913
10463,1918.956522
10464,1306.391304
10465,2018.521739
10466,2280.043478
10467,1905.782609
10468,2108.347826
10469,2003.478261
10470,2118.956522
10471,2570.956522
10472,1396.086957
10473,1246.173913
10474,1606.565217
10475,1243.782609
10476,2094.478261
10477,1342.652174
10478,1603.434783
10479,2092.130435
10480,202.3043478
10481,1526.173913
10482,1462
10483,998.826087
10484,937.5652174
10485,1064.826087
10486,2078.869565
10487,1713.521739
10488,1613.217391
10489,1494.608696
10490,1859.304348
10491,2039.26087
10492,1225.826087
10493,1762.086957
10494,1346.521739
10495,2373.782609
10496,2082.869565
10497,1831.826087
10498,1246.391304
10499,200.826087
10500,1051.173913
10501,2265.173913
10502,1676.130435
10503,1045.130435
10504,1512.869565
10505,2451.26087
10506,826.3043478
10507,1755.478261
10508,2464.956522
10509,2237.956522
10510,1699.782609
10511,1580.869565
10512,1898.869565
10513,1007.695652
10514,1464.521739
10515,952.173913
10516,1428.304348
10517,1916.217391
10518,1016.130435
10519,2248.086957
10520,1752
10521,1006.217391
10522,1959.826087
10523,1210.347826
10524,1553.478261
10525,2420.956522
10526,1613.913043
10527,2345.043478
10528,2004.869565
10529,2313.521739
10530,1328.565217
10531,1641
10532,202.6521739
10533,1119.73913
10534,2604.956522
10535,1948.608696
10536,1296.173913
10537,1698.304348
10538,2242.956522
10539,1356.478261
10540,969
10541,2458.304348
10542,1906.695652
10543,1632.565217
10544,1254.304348
10545,1221.826087
10546,203.5217391
10547,1599.826087
10548,1568.347826
10549,1862.478261
10550,1412.565217
10551,1300.608696
10552,2031.608696
10553,2284.608696
10554,1350.565217
10555,1253.130435
10556,1879.304348
10557,2051.478261
10558,1752.913043
10559,1636.130435
10560,1308.782609
10561,1549.695652
10562,1246.043478
10563,1615.478261
10564,2389.782609
10565,1873.73913
10566,1443
10567,2067.913043
10568,1995.782609
10569,1515.565217
10570,1895.695652
10571,1432.478261
10572,2410.217391
10573,1012.391304
10574,1013.913043
10575,1521.26087
10576,1934.695652
10577,1216.173913
10578,199.8695652
10579,1613.608696
10580,1996.347826
10581,1344.26087
10582,1611.608696
10583,1595.347826
10584,1771.73913
10585,2215.782609
10586,1506.217391
10587,1710.086957
10588,1081.304348
10589,1633.217391
10590,1533.130435
10591,1263.73913
10592,2147.608696
10593,1795.521739
10594,1255.565217
10595,1429.130435
10596,1344.304348
10597,1214.043478
10598,2188
10599,1288.130435
10600,1699.652174
10601,1513.434783
10602,1650.391304
10603,1376.086957
10604,1348.26087
10605,2299.347826
10606,1287.217391
10607,1867.695652
10608,1963.347826
10609,2159.695652
10610,1186.130435
10611,2299
10612,1764.173913
10613,1618.73913
10614,1840.652174
10615,2362.826087
10616,1759.173913
10617,1568.043478
10618,1359.695652
10619,1717.826087
10620,2176.869565
10621,2293.130435
10622,2415.478261
10623,1002.347826
10624,1644.73913
10625,993.4347826
10626,1313.565217
10627,1689.130435
10628,1907
10629,1212.26087
10630,1754.869565
10631,1354.434783
10632,2231.217391
10633,1562.826087
10634,2200.913043
10635,973.6956522
10636,1650.173913
10637,1593.608696
10638,2581.304348
10639,1743.826087
10640,2069.478261
10641,1303.217391
10642,2137.521739
10643,1712.521739
10644,2358.26087
10645,2253.695652
10646,1758.73913
10647,1207.434783
10648,1936.434783
10649,1526.434783
10650,1973.608696
10651,2320.391304
10652,2109.043478
10653,1843.956522
10654,1261.043478
10655,2042.782609
10656,2255.608696
10657,2016.347826
10658,2017.173913
10659,2314.26087
10660,1779.956522
10661,1991.347826
10662,1364.26087
10663,1575.826087
10664,2057.130435
10665,1938.956522
10666,1411.956522
10667,1640.434783
10668,1021.956522
10669,1553.956522
10670,1713.217391
10671,2364.73913
10672,1749.826087
10673,942.9130435
10674,1552.434783
10675,1522.521739
10676,1255.347826
10677,1577.173913
10678,2089.826087
10679,1908.043478
10680,1046.434783
10681,1319.913043
10682,1504.391304
10683,1385.217391
10684,2150.913043
10685,1443.73913
10686,2182.913043
10687,1348.043478
10688,1334.173913
10689,1208.956522
10690,1414.391304
10691,1747.26087
10692,1955.086957
10693,1773.521739
10694,1661.869565
10695,1327.608696
10696,1349
10697,1743.043478
10698,1831.913043
10699,978.2608696
10700,1753.173913
10701,1649.782609
10702,1585
10703,1254.26087
10704,1861.695652
10705,1806.782609
10706,1920.26087
10707,1697.565217
10708,1284.869565
10709,1343.73913
10710,1869.521739
10711,2436
10712,2192.782609
10713,1795.913043
10714,2301.73913
10715,1238.043478
10716,2507.826087
10717,1258.869565
10718,1664.695652
10719,2236.217391
10720,1258.391304
10721,1122.956522
10722,2122.26087
10723,2212.521739
10724,1345.478261
10725,1817.304348
10726,2297.73913
10727,1803.695652
10728,1355.173913
10729,1973.695652
10730,1421.26087
10731,1341.782609
10732,1865.130435
10733,1686.130435
10734,1698.478261
10735,1850.826087
10736,1240.826087
10737,1910.26087
10738,929
10739,1904.391304
10740,1538.130435
10741,1582.304348
10742,2445.043478
10743,1772.173913
10744,2323.478261
10745,1316.434783
10746,1871.434783
10747,1334.043478
10748,1625.173913
10749,2056.130435
10750,1827.173913
10751,1948.173913
10752,1269.782609
10753,1467.608696
10754,1002.565217
10755,972.6086957
10756,1902.652174
10757,1353.913043
10758,1761.565217
10759,1875.434783
10760,2106.217391
10761,1434.782609
10762,1776.652174
10763,2059.26087
10764,1394.521739
10765,2372.782609
10766,1408.826087
10767,1796.73913
10768,2045.086957
10769,1545.26087
10770,2208.652174
10771,1831.478261
10772,200.0869565
10773,1979.217391
10774,1542.956522
10775,1885.782609
10776,1440.826087
10777,1449.956522
10778,1297.565217
10779,1573.217391
10780,1416.782609
10781,1918.173913
10782,2336.565217
10783,2194.652174
10784,2203.608696
10785,1532.434783
10786,998.826087
10787,2178.913043
10788,1009.565217
10789,1765.782609
10790,1111.826087
10791,2039.869565
10792,1782.521739
10793,2273.652174
10794,1467.173913
10795,1873.434783
10796,1907.434783
10797,1681.826087
10798,1789.956522
10799,1659.956522
10800,1691.043478
10801,1982
10802,1318.043478
10803,1669.434783
10804,1791.913043
10805,1308.73913
10806,1832.434783
10807,1939.26087
10808,1338.782609
10809,2340.086957
10810,2458.956522
10811,1109.130435
10812,2396.304348
10813,1414.608696
10814,1650.347826
10815,2309.217391
10816,2108.695652
10817,1577.173913
10818,1706.478261
10819,1010.869565
10820,2164.173913
10821,1732.434783
10822,1389.869565
10823,1966.826087
10824,1168.217391
10825,2005.652174
10826,1753.130435
10827,1711.826087
10828,1968.043478
10829,1788.826087
10830,1946.130435
10831,1960.652174
10832,1791.478261
10833,2026.434783
10834,1395.217391
10835,1711.869565
10836,1608.130435
10837,1408.347826
10838,202.3043478
10839,1835.434783
10840,1474
10841,1313.695652
10842,1766.26087
10843,1766.304348
10844,1565.73913
10845,1654.217391
10846,2122.913043
10847,2423.565217
10848,1977.434783
10849,1183.782609
10850,2760.869565
10851,1996.304348
10852,1689.434783
10853,1767.173913
10854,1791.26087
10855,1471.73913
10856,201.0869565
10857,1788.434783
10858,2000.26087
10859,1421.086957
10860,2109.695652
10861,2084.043478
10862,1568.304348
10863,2166.913043
10864,2249.608696
10865,1748.086957
10866,1806.173913
10867,2237.608696
10868,1852.173913
10869,1489.304348
10870,1794.304348
10871,1929.73913
10872,2491.304348
10873,1518.608696
10874,2154.695652
10875,1294.304348
10876,1664.304348
10877,1974.217391
10878,1694.391304
10879,1697.73913
10880,1734.26087
10881,1500.695652
10882,1262.391304
10883,2065.391304
10884,1667.391304
10885,1392.782609
10886,1631.782609
10887,1502.478261
10888,1386.043478
10889,2323.521739
10890,946.1304348
10891,2211.782609
10892,958
10893,2149.130435
10894,1620.73913
10895,2091.565217
10896,1628.521739
10897,1903.869565
10898,1682.304348
10899,2451.173913
10900,1561.782609
10901,2039.565217
10902,1963.695652
10903,1534.26087
10904,1559.347826
10905,2044.913043
10906,1763.73913
10907,1243.521739
10908,2064.391304
10909,1994.26087
10910,1586.173913
10911,1927
10912,1589.652174
10913,199.173913
10914,1128.086957
10915,1206.521739
10916,965.1304348
10917,2276.695652
10918,1630.347826
10919,1047.434783
10920,1380.521739
10921,1133.043478
10922,1661.913043
10923,2455.391304
10924,1350.565217
10925,1789.130435
10926,2382.695652
10927,1595.695652
10928,1014
10929,2002.217391
10930,1532
10931,1474.173913
10932,2058.913043
10933,1332.695652
10934,1388.130435
10935,2191.826087
10936,2897.217391
10937,2412.391304
10938,1450.434783
10939,1856.565217
10940,2096.73913
10941,1846
10942,2124.869565
10943,2157.391304
10944,1839.043478
10945,1921
10946,2161.304348
10947,1236.73913
10948,1535.347826
10949,1835.608696
10950,1591.391304
10951,1987.956522
10952,939.5652174
10953,965.0869565
10954,982.2173913
10955,1033.043478
10956,1744.782609
10957,1425.521739
10958,2384.695652
10959,2049.217391
10960,199.7391304
10961,1951.130435
10962,1600.304348
10963,1544.956522
10964,1000.869565
10965,1927.521739
10966,2541.434783
10967,977.9565217
10968,1995.26087
10969,1838.130435
10970,1834.652174
10971,2321.608696
10972,2276.478261
10973,2164.304348
10974,1246.695652
10975,1477.73913
10976,1259.391304
10977,1957.130435
10978,1524.913043
10979,2531.217391
10980,1206.695652
10981,1902.695652
10982,2114.478261
10983,1930.304348
10984,1146.391304
10985,1843.782609
10986,1311.826087
10987,1307.434783
10988,2192.695652
10989,1866.173913
10990,2069.913043
10991,2249.869565
10992,1545.173913
10993,1089.869565
10994,1303.521739
10995,1438.043478
10996,1450.26087
10997,1804.26087
10998,1547.173913
10999,1518.869565
11000,1683.26087
11001,1515.956522
11002,1269.130435
11003,1697.869565
11004,1209.913043
11005,2371.869565
11006,1893.956522
11007,2209.347826
11008,1499.695652
11009,1940.434783
11010,1089.130435
11011,1765.391304
11012,2192.130435
11013,1484.26087
11014,2087.73913
11015,1659.521739
11016,949.2173913
11017,1936.913043
11018,1621.73913
11019,1418.173913
11020,2320
11021,1820.608696
11022,1546.26087
11023,1740.130435
11024,1626
11025,1477.521739
11026,1519.826087
11027,1848.434783
11028,1375.434783
11029,1768.391304
11030,1568.434783
11031,1455.26087
11032,1757
11033,1427.217391
11034,2019.73913
11035,940.6086957
11036,2446.086957
11037,1940.652174
11038,2120.304348
11039,1828.565217
11040,2213.73913
11041,1689.173913
11042,1719.217391
11043,1316.73913
11044,2360.956522
11045,1874.869565
11046,1643.608696
11047,959.0869565
11048,1469.695652
11049,1910.130435
11050,1782.565217
11051,2026.217391
11052,1700.043478
11053,1730.391304
11054,1079.565217
11055,1487.652174
11056,987.4782609
11057,1009.434783
11058,1207.565217
11059,1322.086957
11060,1495.434783
11061,1450.043478
11062,2297.173913
11063,2364.782609
11064,1831.391304
11065,1547.521739
11066,948
11067,1589.913043
11068,1797
11069,2070.956522
11070,1803.565217
11071,1036.478261
11072,2085.565217
11073,2240.434783
11074,1779.086957
11075,1705.391304
11076,2251.782609
11077,1251.304348
11078,1336
11079,1306
11080,1553.695652
11081,1553.043478
11082,1220.173913
11083,2204.782609
11084,2290
11085,2099.173913
11086,2003.391304
11087,1086.521739
11088,1977.956522
11089,1459.782609
11090,1858.869565
11091,1863.608696
11092,2387.521739
11093,1732.608696
11094,1347.478261
11095,1498.391304
11096,1957.26087
11097,1976.826087
11098,1469.826087
11099,1905.826087
11100,1080.782609
11101,1441.695652
11102,198.3043478
11103,1261.652174
11104,1063.608696
11105,1280.695652
11106,2207.086957
11107,1815.956522
11108,1425.869565
11109,1575.173913
11110,1752.347826
11111,938.2173913
11112,1647.782609
11113,1792.347826
11114,2113
11115,952
11116,2001.478261
11117,2242.130435
11118,1730.695652
11119,1841.913043
11120,1755.086957
11121,1871.217391
11122,2258.304348
11123,1631.73913
11124,2094.347826
11125,1317.608696
11126,1550.434783
11127,1944.347826
11128,1676.304348
11129,1724.304348
11130,1740.217391
11131,2061.608696
11132,1797.652174
11133,2546.869565
11134,2380.521739
11135,1985.173913
11136,1807.347826
11137,1832
11138,2400.652174
11139,2130.956522
11140,1819.913043
11141,1415.782609
11142,1212.347826
11143,2009.695652
11144,1227.565217
11145,1721.608696
11146,1297.304348
11147,1518
11148,1404.521739
11149,1119
11150,1309.478261
11151,1331.652174
11152,962.9130435
11153,1596.521739
11154,1663.608696
11155,1154
11156,1715.608696
11157,1610.043478
11158,1837.391304
11159,2208.217391
11160,1562.173913
11161,1861.565217
11162,1830.043478
11163,1978.086957
11164,1352.608696
11165,1742.217391
11166,1774.826087
11167,2279.695652
11168,1550.26087
11169,1399.217391
11170,1820.956522
11171,201.5652174
11172,1560.478261
11173,2104.130435
11174,1758.826087
11175,1268.652174
11176,2316.478261
11177,1517.521739
11178,1768.391304
11179,1592.434783
11180,1758.826087
11181,1018.826087
11182,1434.391304
11183,1786.826087
11184,1110.217391
11185,1666.608696
11186,938.2608696
11187,1903
11188,2316.826087
11189,998.6956522
11190,1412.652174
11191,2293.086957
11192,2438.173913
11193,1589.782609
11194,961.0869565
11195,1751.782609
11196,2350.130435
11197,1718.608696
11198,2011.826087
11199,1868.826087
11200,1680.26087
11201,1348.782609
11202,1844.782609
11203,2295.391304
11204,1916
11205,2596.73913
11206,2216.73913
11207,1224.26087
11208,1637.304348
11209,1229.608696
11210,1338.173913
11211,1422.565217
11212,1485.26087
11213,1624.478261
11214,1680.304348
11215,1557.434783
11216,1000.652174
11217,1737.26087
11218,1815.913043
11219,2043.826087
11220,1845
11221,2050.956522
11222,2528
11223,1800.086957
11224,2358.304348
11225,1855.782609
11226,1758.826087
11227,1400.869565
11228,1344.217391
11229,1555.782609
11230,2253.608696
11231,2473.26087
11232,2370.782609
11233,978.9565217
11234,1634.086957
11235,1957.652174
11236,1885.130435
11237,1384.652174
11238,1335.173913
11239,1272.869565
11240,1882.217391
11241,1584.130435
11242,1889.347826
11243,2098.217391
11244,1842.26087
11245,2128.73913
11246,1780.869565
11247,1247.608696
11248,1721.869565
11249,1834.956522
11250,2371.608696
11251,2513.782609
11252,1086.043478
11253,1139.434783
11254,1571.73913
11255,2426.826087
11256,1347.608696
11257,2174.913043
11258,1430.478261
11259,1894.26087
11260,1914.913043
11261,1773.869565
11262,2706
11263,1307.695652
11264,1843.304348
11265,1771.217391
11266,1922.521739
11267,1664.26087
11268,1640
11269,1570.347826
11270,1849.913043
11271,1699.478261
11272,2404.826087
11273,1286.565217
11274,962.3043478
11275,2033.913043
11276,855.6086957
11277,1812.695652
11278,201.5652174
11279,1929.391304
11280,1003.347826
11281,1925.956522
11282,1300.086957
11283,2067.043478
11284,1617.73913
11285,2044.608696
11286,2004.782609
11287,1199.043478
11288,1354.086957
11289,952.173913
11290,1464.521739
11291,1436.521739
11292,1776.869565
11293,1872.956522
11294,2325
11295,1424.652174
11296,1522.565217
11297,1857.26087
11298,1593.478261
11299,1978.434783
11300,1561.695652
11301,1887.782609
11302,2078.217391
11303,1346.565217
11304,1296.521739
11305,2121.73913
11306,1979.26087
11307,2116.434783
11308,1544.391304
11309,1465.130435
11310,1547.826087
11311,1577.826087
11312,2167.695652
11313,1577.26087
11314,2226.086957
11315,1642.565217
11316,2067.130435
11317,1439.565217
11318,1697.782609
11319,2448.086957
11320,1652.565217
11321,1743.608696
11322,1250.521739
11323,1722.565217
11324,924.6956522
11325,1767.73913
11326,1693.913043
11327,1803.086957
11328,1758.173913
11329,2027.869565
11330,1501.913043
11331,1863.478261
11332,1308.869565
11333,1855.478261
11334,1670.130435
11335,2187.26087
11336,1544.173913
11337,969.9565217
11338,1584.391304
11339,958.5652174
11340,938.0434783
11341,1308.956522
11342,1898.608696
11343,1594.695652
11344,1426.086957
11345,2160.217391
11346,1810.956522
11347,1504.956522
11348,2375.521739
11349,2253.130435
11350,1523.608696
11351,1462.956522
11352,1612.956522
11353,1860.086957
11354,1569.565217
11355,1602.869565
11356,1018.521739
11357,2242.73913
11358,1603.130435
11359,1625
11360,964.5217391
11361,2134.695652
11362,1968.217391
11363,1366.391304
11364,966.4782609
11365,1385.521739
11366,1583.73913
11367,1636.347826
11368,1364
11369,1560.043478
11370,1797.130435
11371,2015.434783
11372,1336.130435
11373,1236.652174
11374,2241.043478
11375,201.9130435
11376,1559.26087
11377,2608.478261
11378,1646.043478
11379,1789.913043
11380,1650.782609
11381,1686.608696
11382,938.4782609
11383,198.9565217
11384,2003.652174
11385,1602.086957
11386,1572.565217
11387,1574.434783
11388,1350.826087
11389,1487.130435
11390,1744.217391
11391,2042.391304
11392,1909.608696
11393,1714.304348
11394,2285.73913
11395,2065.391304
11396,2326.73913
11397,1146.782609
11398,1273.521739
11399,1629.130435
11400,1734.73913
11401,205.7826087
11402,1993.391304
11403,2042.347826
11404,1934.391304
11405,1806.565217
11406,1906.913043
11407,1755
11408,2057.956522
11409,1263.391304
11410,2455.26087
11411,2155.043478
11412,2336.26087
11413,1744.956522
11414,1503.304348
11415,1856.608696
11416,1588.434783
11417,1823.130435
11418,2202.521739
11419,1811.73913
11420,2460.173913
11421,1863.565217
11422,1243.130435
11423,1534.521739
11424,1671.347826
11425,1305.565217
11426,1351.217391
11427,1919.782609
11428,1704.782609
11429,996.8695652
11430,1006.695652
11431,1025.217391
11432,1932
11433,1415.304348
11434,1385.217391
11435,1944.956522
11436,2014.73913
11437,2014.521739
11438,1871.130435
11439,2257.956522
11440,1738.73913
11441,982.3913043
11442,2611.391304
11443,1857.478261
11444,1075.434783
11445,1769.782609
11446,1376.73913
11447,1444.782609
11448,1182.608696
11449,1551
11450,1102.26087
11451,2174.347826
11452,1621.695652
11453,1914.26087
11454,2132.478261
11455,1447.086957
11456,1737.434783
11457,1737.826087
11458,1558.73913
11459,1925.695652
11460,1889.26087
11461,1983.782609
11462,1838.565217
11463,1496.217391
11464,1361.043478
11465,1862.73913
11466,1509.782609
11467,933.3478261
11468,1822.173913
11469,1406.608696
11470,1599.652174
11471,2038.565217
11472,1618.826087
11473,1049.521739
11474,1680.130435
11475,1720.434783
11476,2008.826087
11477,2334.043478
11478,2162.347826
11479,2544.304348
11480,1315.26087
11481,1999.782609
11482,1965.130435
11483,2101.304348
11484,1215.869565
11485,2365.086957
11486,1478.217391
11487,1832.565217
11488,1938.608696
11489,1027.391304
11490,968.6086957
11491,2539.652174
11492,1982.130435
11493,2039.391304
11494,2264.043478
11495,1299.913043
11496,1259.782609
11497,202
11498,2133.521739
11499,1633.608696
11500,2006.608696
11501,1770.826087
11502,963.4782609
11503,1761.304348
11504,948.1304348
11505,1701
11506,1663.608696
11507,1538.608696
11508,2086.347826
11509,202.3043478
11510,1611.478261
11511,1347.304348
11512,1608.565217
11513,1644.26087
11514,1015.521739
11515,2104.913043
11516,1927.913043
11517,2223.478261
11518,1230.565217
11519,1594.26087
11520,1558.173913
11521,2237.782609
11522,2128.695652
11523,1208.565217
11524,2472.347826
11525,1558.521739
11526,1000.347826
11527,2112.478261
11528,1308.565217
11529,1963.869565
11530,1603.956522
11531,1650.478261
11532,1172.173913
11533,1634.608696
11534,1433.26087
11535,2078.956522
11536,1240.913043
11537,1991.304348
11538,2230.913043
11539,1802.913043
11540,1736
11541,1839.173913
11542,1967.347826
11543,1782.652174
11544,1678.043478
11545,1359.043478
11546,2533.73913
11547,1231.869565
11548,2268.304348
11549,2246.347826
11550,1742.956522
11551,1555.478261
11552,2343.173913
11553,1658.173913
11554,1814.478261
11555,1465.956522
11556,201.6956522
11557,1618.304348
11558,1518.782609
11559,2054.565217
11560,1380.608696
11561,2618.565217
11562,2155.695652
11563,2716.956522
11564,2326.347826
11565,976.3043478
11566,1072.521739
11567,956.4347826
11568,1452.130435
11569,1344.521739
11570,1736.130435
11571,1471.391304
11572,2289.608696
11573,1549.130435
11574,1206.217391
11575,1842.869565
11576,1401.217391
11577,1779.086957
11578,2004.347826
11579,2048.73913
11580,1285.478261
11581,936.7826087
11582,1319.26087
11583,2045.304348
11584,1970.695652
11585,1580.043478
11586,1757.826087
11587,1723.391304
11588,1521.695652
11589,1787.652174
11590,1815.173913
11591,2063.173913
11592,2005.478261
11593,1404.304348
11594,1289.565217
11595,1416
11596,1512.782609
11597,1582
11598,1347.26087
11599,1293.173913
11600,2075.130435
11601,1828.608696
11602,1421.130435
11603,2143.086957
11604,1942.869565
11605,1714.130435
11606,1967.130435
11607,1081.26087
11608,1367.521739
11609,1005.521739
11610,1094.652174
11611,2254.217391
11612,941.9130435
11613,1463.695652
11614,1371.043478
11615,1935.478261
11616,2042.347826
11617,1566.826087
11618,1637.217391
11619,2283.217391
11620,2715.391304
11621,1761.173913
11622,1288.478261
11623,1694.782609
11624,1757
11625,2599.391304
11626,2591.73913
11627,996.8695652
11628,2453.869565
11629,1533.173913
11630,1794.956522
11631,2104.565217
11632,2281.043478
11633,2042.695652
11634,1628.26087
11635,1680.869565
11636,1167.695652
11637,1843.608696
11638,2324.173913
11639,2002.173913
11640,969.0434783
11641,1640.826087
11642,1544.956522
11643,1794.608696
11644,2445.565217
11645,2347
11646,1757.478261
11647,1464.913043
11648,1933
11649,1742.695652
11650,646.826087
11651,1597.217391
11652,1720
11653,2286.173913
11654,2188.086957
11655,1962.869565
11656,1008.086957
11657,1667.086957
11658,201.6956522
11659,1562.565217
11660,1274.130435
11661,2169.391304
11662,2019.913043
11663,2518.434783
11664,1897.478261
11665,1222.304348
11666,2516.391304
11667,1510.652174
11668,1508.608696
11669,1811.956522
11670,1440.217391
11671,2208.347826
11672,1189.826087
11673,1784.173913
11674,1602.565217
11675,1203.043478
11676,1893.304348
11677,1847.695652
11678,1965.478261
11679,1189.347826
11680,2283.26087
11681,1295.956522
11682,1585.217391
11683,1520.652174
11684,1858.73913
11685,2407.869565
11686,1414.217391
11687,2150.73913
11688,1834.869565
11689,2014.434783
11690,1857.695652
11691,1907.73913
11692,1417.695652
11693,1743
11694,1328.782609
11695,1328.304348
11696,1461.173913
11697,1557.782609
11698,1510.782609
11699,2042.347826
11700,2020.73913
11701,1841.478261
11702,1350.869565
11703,1409.652174
11704,1323
11705,963.2173913
11706,1371.782609
11707,1862.304348
11708,1610.913043
11709,2522.347826
11710,1276.130435
11711,2279.913043
11712,1961.130435
11713,1721.130435
11714,1874.73913
11715,1614.173913
11716,1594.695652
11717,1930.565217
11718,967.5652174
11719,2039.086957
11720,2545.521739
11721,2083.956522
11722,2153.26087
11723,2119
11724,1401.217391
11725,1943.130435
11726,1396.695652
11727,1583.956522
11728,1558.695652
11729,954.6521739
11730,1573.086957
11731,1195.73913
11732,2199.565217
11733,2045.73913
11734,1747.956522
11735,1666.434783
11736,1685.217391
11737,1732.130435
11738,2186.391304
11739,2040.652174
11740,1346.608696
11741,1641.173913
11742,1495
11743,1645.26087
11744,1936.695652
11745,1289.956522
11746,1530.652174
11747,2005.173913
11748,1754.695652
11749,1286.521739
11750,1618.913043
11751,1579.608696
11752,1662.26087
11753,1751.695652
11754,1610.565217
11755,2363
11756,2171.956522
11757,966.6086957
11758,2223.434783
11759,2133.652174
11760,1659.869565
11761,1319.478261
11762,1449.304348
11763,2037.086957
11764,1849.565217
11765,2322.913043
11766,1710.869565
11767,1728.26087
11768,954.173913
11769,1386.652174
11770,1297.173913
11771,1274.73913
11772,997.2173913
11773,1490.086957
11774,1968.869565
11775,1461.26087
11776,1467.521739
11777,1632.086957
11778,952.2173913
11779,1746.826087
11780,960.0434783
11781,2053.043478
11782,1947.652174
11783,947.9130435
11784,1799.695652
11785,2240.434783
11786,1702.434783
11787,1262.652174
11788,1605.130435
11789,1951.782609
11790,1097.913043
11791,2156.695652
11792,2025
11793,1547.391304
11794,1952.521739
11795,2072.347826
11796,1422.956522
11797,1504.304348
11798,1921.73913
11799,1023
11800,1498.304348
11801,2413.391304
11802,1959.086957
11803,2684.086957
11804,2376.217391
11805,2439.565217
11806,1972.652174
11807,1645
11808,1881.347826
11809,1461.782609
11810,2011.956522
11811,1794.391304
11812,1367.130435
11813,1603.652174
11814,1793.869565
11815,196.826087
11816,959.5652174
11817,2193.043478
11818,1903.73913
11819,1808
11820,2046.347826
11821,2291.956522
11822,1354.565217
11823,1116.217391
11824,1372.086957
11825,2423
11826,2046.26087
11827,1781.521739
11828,2364.73913
11829,1533.391304
11830,1296.217391
11831,2581.173913
11832,1590.086957
11833,1865.565217
11834,1931.217391
11835,1417.347826
11836,2432.782609
11837,2179.826087
11838,1556.695652
11839,202.6521739
11840,1535.73913
11841,1245.304348
11842,991.2608696
11843,1384.217391
11844,855.0869565
11845,1780.478261
11846,1577.782609
11847,1402.869565
11848,1485.347826
11849,978.3043478
11850,1196.73913
11851,1770.130435
11852,1521
11853,977.2173913
11854,1002.73913
11855,1570.217391
11856,1378.478261
11857,1105.73913
11858,1543.391304
11859,1418.434783
11860,1446.521739
11861,1962.173913
11862,2232.608696
11863,2408.521739
11864,1326.391304
11865,1475.26087
11866,968.9565217
11867,1329.391304
11868,1327.043478
11869,1871.391304
11870,1833.695652
11871,1212.043478
11872,1573.521739
11873,1265.695652
11874,1936.391304
11875,1188.913043
11876,1926.608696
11877,1834.521739
11878,2539.26087
11879,1795.217391
11880,1681.304348
11881,2427.086957
11882,2114.913043
11883,2009.043478
11884,2051.217391
11885,1316.521739
11886,1761.521739
11887,2334.086957
11888,1283.695652
11889,1372
11890,1872.869565
11891,2487.217391
11892,1003.304348
11893,2122.826087
11894,1173.521739
11895,2609.521739
11896,200.7826087
11897,1447.956522
11898,1492.26087
11899,1806.26087
11900,1339.434783
11901,1330
11902,1837.173913
11903,1639.913043
11904,1992.73913
11905,1136.869565
11906,1510.73913
11907,1305.347826
11908,1801.434783
11909,1261.434783
11910,2004.391304
11911,1793.26087
11912,1444.869565
11913,1466.956522
11914,1688.130435
11915,2110.652174
11916,1491.826087
11917,1599.086957
11918,2022.26087
11919,1396.26087
11920,2106.869565
11921,2367
11922,938.8695652
11923,2016.913043
11924,1246.043478
11925,1645
11926,2007.130435
11927,1265.086957
11928,1482.565217
11929,1297.913043
11930,1212.73913
11931,1659.652174
11932,1672.73913
11933,1406.434783
11934,2165.73913
11935,1994.73913
11936,1534.521739
11937,1624.347826
11938,934.2608696
11939,1011.391304
11940,1842.782609
11941,652.4347826
11942,2350.869565
11943,1226.434783
11944,1658.521739
11945,1058.782609
11946,1403.73913
11947,1557.652174
11948,2627.956522
11949,1771.608696
11950,1411.608696
11951,1633.826087
11952,1274.956522
11953,1402.173913
11954,1064.391304
11955,1234.956522
11956,1705.26087
11957,944.5217391
11958,966.2173913
11959,1128.391304
11960,1392.391304
11961,2428.086957
11962,2391.521739
11963,1337.652174
11964,2157.347826
11965,1682.304348
11966,1970.521739
11967,1721.913043
11968,1189.521739
11969,1461.173913
11970,1756.608696
11971,2002.565217
11972,1470.565217
11973,1757.347826
11974,1899.173913
11975,1596.391304
11976,1893.347826
11977,1871.086957
11978,993.826087
11979,1430.826087
11980,2223.869565
11981,1744.130435
11982,1309.695652
11983,1016.173913
11984,1275.086957
11985,1869.913043
11986,1710.956522
11987,1624.782609
11988,2270
11989,1771
11990,200
11991,1528.521739
11992,1537.434783
11993,1933.478261
11994,2050.826087
11995,1507.043478
11996,1891.217391
11997,2361
11998,1211.869565
11999,2500.608696
12000,1305.521739
12001,1420.043478
12002,2507.26087
12003,2216.086957
12004,1567.173913
12005,1386.652174
12006,2571.565217
12007,2506.565217
12008,1901.565217
12009,1184.695652
12010,1399.347826
12011,969.3478261
12012,943.0869565
12013,2629.913043
12014,1295.043478
12015,1924.608696
12016,1143.086957
12017,1048.086957
12018,2227.913043
12019,2636.304348
12020,1068.478261
12021,1452.173913
12022,2280.043478
12023,1322.521739
12024,1379.173913
12025,960.3913043
12026,923.7826087
12027,1388.391304
12028,1777.130435
12029,1743.521739
12030,1835.391304
12031,1909.956522
12032,1288.304348
12033,1303.652174
12034,1098.130435
12035,1412.434783
12036,1891.347826
12037,1928.217391
12038,957.0869565
12039,1537.608696
12040,2180.521739
12041,2565.304348
12042,2046.391304
